carat,cut,color,clarity,depth,table,price,x,y,z,price_per_carat,price_per_carat_is_high
0.73,Ideal,H,VS2,62.7,55.0,4720.17,5.72,5.76,3.6,3826.027397260274,1
0.79,Very Good,E,SI1,63.2,56.0,4721.860000000001,5.91,5.86,3.72,3536.7088607594933,1
0.71,Very Good,E,VS2,60.7,56.0,4723.55,5.81,5.82,3.53,3936.6197183098593,1
0.81,Premium,I,VVS2,61.9,60.0,4723.55,5.91,5.86,3.64,3450.617283950617,1
0.81,Ideal,F,SI2,62.6,55.0,4723.55,5.92,5.96,3.72,3450.617283950617,1
0.72,Good,F,VS1,60.7,60.0,4723.55,5.74,5.72,3.48,3881.944444444445,1
0.72,Premium,D,SI2,62.0,60.0,4723.55,5.73,5.69,3.54,3881.944444444445,1
0.72,Premium,I,IF,63.0,57.0,4723.55,5.72,5.7,3.6,3881.944444444445,1
0.81,Premium,H,VS2,58.0,59.0,4723.55,6.17,6.13,3.57,3450.617283950617,1
0.72,Premium,G,VS2,62.9,57.0,4723.55,5.73,5.65,3.58,3881.944444444445,1
1.0,Premium,I,SI2,58.2,60.0,4723.55,6.61,6.55,3.83,2795.0,1
0.73,Good,E,SI1,63.2,58.0,4725.240000000001,5.7,5.76,3.62,3830.13698630137,1
0.81,Very Good,H,SI2,61.3,59.0,4726.93,5.94,6.01,3.66,3453.0864197530864,1
0.81,Very Good,E,SI1,60.3,60.0,4726.93,6.07,6.1,3.67,3453.0864197530864,1
0.71,Premium,D,SI1,62.7,60.0,4726.93,5.67,5.71,3.57,3939.43661971831,1
0.71,Premium,D,SI1,61.3,58.0,4726.93,5.73,5.75,3.52,3939.43661971831,1
0.71,Premium,D,SI1,61.6,60.0,4726.93,5.74,5.69,3.52,3939.43661971831,1
0.57,Ideal,F,VVS2,61.9,55.0,4726.93,5.34,5.35,3.31,4907.01754385965,1
0.51,Ideal,D,VVS1,61.7,56.0,4726.93,5.12,5.16,3.17,5484.313725490196,1
0.72,Ideal,G,VS2,61.9,58.0,4726.93,5.72,5.75,3.55,3884.722222222222,1
0.74,Ideal,H,VS1,61.8,58.0,4726.93,5.77,5.81,3.58,3779.7297297297296,1
0.74,Ideal,H,VS1,61.6,56.0,4726.93,5.81,5.82,3.58,3779.7297297297296,1
0.7,Fair,G,VVS1,58.8,66.0,4726.93,5.81,5.9,3.44,3995.714285714286,1
0.8,Premium,F,SI2,61.0,57.0,4726.93,6.03,6.01,3.67,3496.25,1
1.01,Fair,E,SI2,67.4,60.0,4726.93,6.19,6.05,4.13,2769.3069306930693,1
0.8,Very Good,H,VS2,63.4,60.0,4726.93,5.92,5.82,3.72,3496.25,1
0.77,Ideal,I,VS1,61.5,59.0,4728.62,5.87,5.91,3.62,3633.7662337662337,1
0.83,Very Good,E,SI2,58.0,62.0,4730.31,6.19,6.25,3.61,3372.289156626506,1
0.82,Ideal,F,SI2,62.4,54.0,4730.31,5.97,6.02,3.74,3413.4146341463415,1
0.78,Ideal,D,SI1,61.9,57.0,4730.31,5.91,5.86,3.64,3588.461538461538,1
0.6,Very Good,G,IF,61.6,56.0,4732.0,5.43,5.46,3.35,4666.666666666667,1
0.9,Good,I,SI2,62.2,59.0,4732.0,6.07,6.11,3.79,3111.111111111111,1
0.7,Premium,E,VS1,62.2,58.0,4732.0,5.6,5.66,3.5,4000.0000000000005,1
0.9,Very Good,I,SI2,61.3,56.0,4732.0,6.17,6.23,3.8,3111.111111111111,1
0.83,Ideal,G,SI1,62.3,57.0,4732.0,5.99,6.08,3.76,3373.4939759036147,1
0.83,Ideal,G,SI1,61.8,57.0,4732.0,6.03,6.07,3.74,3373.4939759036147,1
0.83,Very Good,H,SI1,62.5,59.0,4732.0,5.95,6.02,3.74,3373.4939759036147,1
0.74,Premium,G,VS1,62.9,60.0,4732.0,5.74,5.68,3.59,3783.7837837837837,1
0.79,Ideal,I,VS1,61.8,59.0,4732.0,5.92,5.95,3.67,3544.3037974683543,1
0.61,Ideal,G,IF,62.3,56.0,4732.0,5.43,5.45,3.39,4590.163934426229,1
0.76,Fair,G,VS1,59.0,70.0,4732.0,5.89,5.8,3.46,3684.2105263157896,1
0.96,Ideal,F,I1,60.7,55.0,4733.6900000000005,6.37,6.41,3.88,2917.7083333333335,1
0.73,Ideal,F,VS2,62.5,55.0,4733.6900000000005,5.8,5.76,3.61,3836.986301369863,1
0.73,Premium,F,VS2,62.7,58.0,4733.6900000000005,5.76,5.7,3.59,3836.986301369863,1
0.75,Ideal,H,SI1,60.4,57.0,4733.6900000000005,5.93,5.96,3.59,3734.6666666666665,1
0.71,Premium,F,VS2,62.1,58.0,4733.6900000000005,5.7,5.67,3.53,3945.0704225352115,1
0.71,Good,F,VS2,57.8,60.0,4733.6900000000005,5.9,5.87,3.4,3945.0704225352115,1
0.71,Good,F,VS2,63.8,58.0,4733.6900000000005,5.64,5.61,3.59,3945.0704225352115,1
0.71,Premium,F,VS2,62.8,57.0,4733.6900000000005,5.69,5.64,3.56,3945.0704225352115,1
1.04,Premium,G,I1,62.2,58.0,4733.6900000000005,6.46,6.41,4.0,2693.2692307692305,1
1.0,Premium,J,SI2,62.3,58.0,4733.6900000000005,6.45,6.34,3.98,2801.0,1
0.87,Very Good,G,SI2,59.9,58.0,4735.38,6.19,6.23,3.72,3220.689655172414,1
0.53,Ideal,F,IF,61.9,54.0,4735.38,5.22,5.25,3.24,5286.792452830188,1
0.72,Premium,E,VS2,63.0,55.0,4735.38,5.79,5.61,3.59,3891.666666666667,1
0.72,Premium,F,VS1,62.4,58.0,4735.38,5.83,5.7,3.6,3891.666666666667,1
0.7,Very Good,F,VS2,62.9,58.0,4737.070000000001,5.63,5.65,3.55,4004.2857142857147,1
0.74,Very Good,E,SI1,63.5,56.0,4737.070000000001,5.74,5.79,3.66,3787.837837837838,1
0.71,Ideal,G,VS2,61.3,56.0,4737.070000000001,5.75,5.71,3.51,3947.887323943662,1
0.73,Ideal,E,SI1,60.6,54.0,4737.070000000001,5.84,5.89,3.55,3839.72602739726,1
0.7,Good,G,VS1,65.1,58.0,4737.070000000001,5.56,5.59,3.63,4004.2857142857147,1
0.71,Premium,F,VS2,62.6,58.0,4737.070000000001,5.7,5.67,3.56,3947.887323943662,1
0.71,Premium,F,VS2,58.0,62.0,4737.070000000001,5.85,5.81,3.38,3947.887323943662,1
0.71,Premium,G,VS1,62.4,61.0,4737.070000000001,5.7,5.65,3.54,3947.887323943662,1
0.77,Premium,G,VS2,61.3,57.0,4737.070000000001,5.93,5.88,3.62,3640.2597402597403,1
0.71,Premium,G,VS2,59.9,60.0,4737.070000000001,5.81,5.77,3.47,3947.887323943662,1
0.78,Premium,G,VS2,60.8,58.0,4737.070000000001,6.03,5.95,3.64,3593.5897435897436,1
0.71,Very Good,G,VS1,63.5,55.0,4737.070000000001,5.66,5.64,3.59,3947.887323943662,1
0.91,Ideal,D,SI2,62.2,57.0,4737.070000000001,6.21,6.15,3.85,3080.21978021978,1
0.71,Very Good,E,VS2,63.8,58.0,4738.76,5.62,5.66,3.6,3949.2957746478874,1
0.71,Very Good,E,VS2,64.0,57.0,4738.76,5.66,5.68,3.63,3949.2957746478874,1
0.8,Very Good,E,SI2,62.5,56.0,4738.76,5.88,5.96,3.7,3505.0,1
0.7,Very Good,D,SI1,62.3,58.0,4738.76,5.69,5.73,3.56,4005.714285714286,1
0.72,Ideal,F,VS1,61.7,57.0,4738.76,5.74,5.77,3.55,3894.444444444445,1
0.72,Very Good,F,VS1,62.2,58.0,4738.76,5.75,5.7,3.56,3894.444444444445,1
0.82,Ideal,H,VS2,61.5,56.0,4738.76,6.01,6.08,3.72,3419.512195121951,1
0.7,Ideal,D,SI1,61.0,59.0,4738.76,5.68,5.7,3.47,4005.714285714286,1
0.72,Ideal,D,SI1,62.2,56.0,4738.76,5.74,5.77,3.58,3894.444444444445,1
0.72,Ideal,D,SI1,61.5,54.0,4738.76,5.77,5.8,3.56,3894.444444444445,1
0.9,Fair,I,SI1,67.3,59.0,4738.76,5.93,5.84,3.96,3115.5555555555557,1
0.74,Premium,F,VS2,61.7,58.0,4740.45,5.85,5.78,3.59,3790.5405405405404,1
0.74,Premium,F,VS2,61.9,56.0,4740.45,5.8,5.77,3.58,3790.5405405405404,1
0.73,Ideal,E,SI2,61.8,58.0,4740.45,5.77,5.81,3.58,3842.4657534246576,1
0.57,Fair,E,VVS1,58.7,66.0,4740.45,5.34,5.43,3.16,4921.0526315789475,1
0.73,Premium,F,VS2,62.5,57.0,4740.45,5.75,5.7,3.58,3842.4657534246576,1
0.72,Ideal,G,VS2,62.8,56.0,4740.45,5.74,5.7,3.59,3895.8333333333335,1
0.74,Fair,F,VS2,61.1,68.0,4740.45,5.82,5.75,3.53,3790.5405405405404,1
0.82,Good,G,VS2,64.0,57.0,4740.45,5.92,5.89,3.78,3420.7317073170734,1
0.81,Very Good,G,SI1,62.5,60.0,4742.14,5.89,5.94,3.69,3464.1975308641972,1
0.75,Very Good,H,VVS1,60.6,58.0,4742.14,5.85,5.9,3.56,3741.3333333333335,1
0.7,Ideal,F,SI1,61.6,55.0,4742.14,5.72,5.74,3.53,4008.571428571429,1
0.71,Very Good,F,VS1,62.2,58.0,4743.83,5.66,5.72,3.54,3953.5211267605637,1
0.71,Very Good,F,VS1,60.0,57.0,4743.83,5.84,5.9,3.52,3953.5211267605637,1
0.93,Premium,J,SI2,61.9,57.0,4743.83,6.21,6.19,3.84,3018.279569892473,1
0.8,Very Good,H,VS2,62.8,57.0,4745.52,5.87,5.91,3.7,3510.0,1
0.7,Very Good,F,VS1,62.0,57.0,4745.52,5.64,5.71,3.52,4011.4285714285716,1
1.0,Fair,G,I1,66.4,59.0,4745.52,6.16,6.09,4.07,2808.0,1
0.75,Very Good,G,VS2,63.4,56.0,4745.52,5.78,5.74,3.65,3744.0,1
0.58,Ideal,E,VVS2,60.9,56.0,4745.52,5.41,5.43,3.3,4841.379310344828,1
0.73,Very Good,D,SI1,63.1,57.0,4745.52,5.74,5.7,3.61,3846.5753424657537,1
0.81,Very Good,F,SI1,63.1,59.0,4747.210000000001,5.85,5.79,3.67,3467.901234567901,1
0.81,Premium,D,SI2,59.2,57.0,4747.210000000001,6.15,6.05,3.61,3467.901234567901,1
0.71,Premium,F,SI1,60.7,54.0,4747.210000000001,5.84,5.8,3.53,3956.3380281690143,1
1.2,Fair,F,I1,64.6,56.0,4747.210000000001,6.73,6.66,4.33,2340.8333333333335,1
0.7,Very Good,F,VS1,61.8,56.0,4748.900000000001,5.63,5.7,3.5,4014.2857142857147,1
0.7,Very Good,F,VS1,59.9,60.0,4748.900000000001,5.77,5.84,3.48,4014.2857142857147,1
0.74,Ideal,D,SI2,61.7,55.0,4748.900000000001,5.81,5.85,3.6,3797.2972972972975,1
0.7,Good,F,VS1,62.8,61.0,4748.900000000001,5.57,5.61,3.51,4014.2857142857147,1
0.8,Good,G,SI1,62.7,57.0,4748.900000000001,5.84,5.93,3.69,3512.5,1
0.75,Very Good,F,SI1,63.4,58.0,4750.59,5.72,5.76,3.64,3748.0,1
0.83,Very Good,D,SI1,63.5,54.0,4750.59,5.98,5.95,3.79,3386.7469879518076,1
1.0,Fair,J,VS2,65.7,59.0,4750.59,6.14,6.07,4.01,2811.0,1
0.99,Fair,I,SI2,68.1,56.0,4750.59,6.21,6.06,4.18,2839.3939393939395,1
0.7,Very Good,G,VS1,63.0,60.0,4752.28,5.57,5.64,3.53,4017.1428571428573,1
0.7,Very Good,F,VS2,59.5,58.0,4752.28,5.75,5.85,3.45,4017.1428571428573,1
0.7,Good,E,SI1,63.5,59.0,4752.28,5.49,5.53,3.5,4017.1428571428573,1
0.7,Very Good,F,VS2,61.7,58.0,4752.28,5.63,5.69,3.49,4017.1428571428573,1
0.32,Premium,I,SI1,62.7,58.0,936.2600000000001,4.37,4.34,2.73,1731.25,1
0.32,Premium,I,SI1,62.8,58.0,936.2600000000001,4.39,4.34,2.74,1731.25,1
0.32,Ideal,I,SI1,62.4,57.0,936.2600000000001,4.37,4.35,2.72,1731.25,1
0.32,Premium,I,SI1,61.0,59.0,936.2600000000001,4.39,4.36,2.67,1731.25,1
0.32,Very Good,I,SI1,63.1,56.0,936.2600000000001,4.39,4.36,2.76,1731.25,1
0.32,Ideal,I,SI1,60.7,57.0,936.2600000000001,4.47,4.42,2.7,1731.25,1
0.3,Premium,H,SI1,60.9,59.0,936.2600000000001,4.31,4.29,2.62,1846.6666666666667,1
0.3,Premium,H,SI1,60.1,55.0,936.2600000000001,4.41,4.38,2.64,1846.6666666666667,1
0.3,Premium,H,SI1,62.9,58.0,936.2600000000001,4.28,4.24,2.68,1846.6666666666667,1
0.3,Very Good,H,SI1,63.3,56.0,936.2600000000001,4.29,4.27,2.71,1846.6666666666667,1
0.3,Good,H,SI1,63.8,55.0,936.2600000000001,4.26,4.2,2.7,1846.6666666666667,1
0.3,Ideal,H,SI1,62.9,57.0,936.2600000000001,4.27,4.22,2.67,1846.6666666666667,1
0.3,Very Good,H,SI1,63.4,60.0,936.2600000000001,4.25,4.23,2.69,1846.6666666666667,1
0.32,Good,I,SI1,63.9,55.0,936.2600000000001,4.36,4.34,2.78,1731.25,1
0.33,Ideal,H,SI2,61.4,56.0,936.2600000000001,4.85,4.79,2.95,1678.7878787878788,1
0.29,Very Good,E,VS1,61.9,55.0,937.95,4.28,4.33,2.66,1913.793103448276,1
0.29,Very Good,E,VS1,62.4,55.0,937.95,4.2,4.25,2.63,1913.793103448276,1
0.31,Very Good,F,SI1,61.8,58.0,937.95,4.32,4.35,2.68,1790.3225806451612,1
0.34,Ideal,H,VS2,61.5,56.0,937.95,4.47,4.5,2.76,1632.3529411764705,1
0.34,Ideal,H,VS2,60.4,57.0,937.95,4.54,4.57,2.75,1632.3529411764705,1
0.34,Ideal,I,VS1,61.8,55.0,937.95,4.48,4.52,2.78,1632.3529411764705,1
0.34,Ideal,I,VS1,62.0,56.0,937.95,4.5,4.53,2.8,1632.3529411764705,1
0.3,Ideal,G,VS1,62.3,56.0,937.95,4.29,4.31,2.68,1850.0,1
0.29,Ideal,F,VS1,61.6,56.0,937.95,4.26,4.31,2.64,1913.793103448276,1
0.35,Ideal,G,SI1,60.6,56.0,937.95,4.56,4.58,2.77,1585.7142857142858,1
0.43,Very Good,E,I1,58.4,62.0,937.95,4.94,5.0,2.9,1290.6976744186047,1
0.32,Very Good,F,VS2,61.4,58.0,939.6400000000001,4.37,4.42,2.7,1737.5,1
0.36,Ideal,I,VS2,61.9,56.0,939.6400000000001,4.54,4.57,2.82,1544.4444444444446,1
0.3,Ideal,G,VS2,62.0,56.0,939.6400000000001,4.28,4.3,2.66,1853.3333333333335,1
0.26,Ideal,E,VS1,61.5,57.0,939.6400000000001,4.09,4.12,2.52,2138.4615384615386,1
0.7,Very Good,F,VS2,62.3,58.0,4752.28,5.64,5.72,3.54,4017.1428571428573,1
0.7,Very Good,F,VS2,60.9,61.0,4752.28,5.66,5.71,3.46,4017.1428571428573,1
0.71,Ideal,D,SI1,62.4,57.0,4752.28,5.69,5.72,3.56,3960.56338028169,1
0.99,Fair,J,SI1,55.0,61.0,4752.28,6.72,6.67,3.68,2840.4040404040406,1
0.73,Premium,E,VS2,58.6,60.0,4752.28,5.92,5.89,3.46,3852.054794520548,1
0.51,Ideal,F,VVS1,62.0,57.0,4752.28,5.15,5.11,3.18,5513.725490196079,1
0.91,Premium,G,SI2,59.8,58.0,4753.97,6.3,6.29,3.77,3091.208791208791,1
0.84,Very Good,E,SI1,63.4,55.0,4753.97,6.0,5.95,3.79,3348.809523809524,1
0.91,Good,I,VS2,64.3,58.0,4753.97,6.09,6.05,3.9,3091.208791208791,1
0.76,Premium,E,SI1,62.2,59.0,4755.660000000001,5.86,5.81,3.63,3702.6315789473683,1
0.76,Ideal,E,SI1,61.7,57.0,4755.660000000001,5.88,5.85,3.62,3702.6315789473683,1
0.75,Premium,E,SI1,61.1,59.0,4755.660000000001,5.86,5.83,3.57,3752.0,1
0.55,Very Good,D,VVS1,61.5,56.0,4757.35,5.23,5.27,3.23,5118.181818181818,1
0.76,Very Good,F,SI2,58.5,62.0,4757.35,5.93,6.01,3.49,3703.9473684210525,1
0.74,Premium,G,VS1,61.7,58.0,4757.35,5.79,5.81,3.58,3804.054054054054,1
0.7,Ideal,H,SI1,60.4,56.0,4757.35,5.75,5.81,3.49,4021.4285714285716,1
0.7,Ideal,H,SI1,61.4,56.0,4757.35,5.7,5.76,3.52,4021.4285714285716,1
0.7,Ideal,H,SI1,61.5,55.0,4757.35,5.73,5.79,3.54,4021.4285714285716,1
0.7,Ideal,H,SI1,61.4,56.0,4757.35,5.72,5.77,3.53,4021.4285714285716,1
0.9,Fair,J,VS2,65.0,56.0,4757.35,6.08,6.04,3.94,3127.777777777778,1
0.95,Fair,F,SI2,56.0,60.0,4757.35,6.62,6.53,3.68,2963.157894736842,1
0.89,Premium,H,SI2,60.2,59.0,4757.35,6.26,6.23,3.76,3162.921348314607,1
0.72,Premium,E,VS2,58.3,58.0,4757.35,5.99,5.92,3.47,3909.722222222222,1
0.96,Fair,E,SI2,53.1,63.0,4757.35,6.73,6.65,3.55,2932.291666666667,1
1.02,Premium,G,I1,60.3,58.0,4757.35,6.55,6.5,3.94,2759.8039215686276,1
0.78,Very Good,I,VVS2,61.4,56.0,4759.04,5.91,5.95,3.64,3610.25641025641,1
0.61,Ideal,G,VVS2,60.1,57.0,4759.04,5.52,5.54,3.32,4616.393442622951,1
0.71,Good,D,VS1,63.4,55.0,4759.04,5.61,5.69,3.58,3966.1971830985917,1
0.78,Premium,F,SI1,61.5,59.0,4759.04,5.96,5.88,3.64,3610.25641025641,1
0.87,Ideal,H,SI2,62.7,56.0,4759.04,6.16,6.13,3.85,3236.7816091954023,1
0.83,Ideal,H,SI1,62.5,55.0,4759.04,6.04,6.0,3.76,3392.7710843373497,1
0.71,Premium,E,SI1,61.3,56.0,4760.7300000000005,5.78,5.73,3.53,3967.605633802817,1
0.71,Ideal,I,VVS2,60.2,56.0,4760.7300000000005,5.84,5.89,3.53,3967.605633802817,1
0.71,Ideal,E,VS2,62.7,57.0,4760.7300000000005,5.66,5.64,3.54,3967.605633802817,1
0.71,Premium,E,VS2,62.3,58.0,4760.7300000000005,5.69,5.65,3.53,3967.605633802817,1
0.63,Ideal,F,VVS2,61.5,56.0,4760.7300000000005,5.48,5.52,3.38,4471.428571428572,1
0.71,Premium,E,SI1,59.2,59.0,4760.7300000000005,5.86,5.83,3.46,3967.605633802817,1
0.71,Premium,E,SI1,61.8,59.0,4760.7300000000005,5.75,5.7,3.54,3967.605633802817,1
0.71,Ideal,E,SI1,61.3,55.0,4760.7300000000005,5.77,5.72,3.52,3967.605633802817,1
0.71,Premium,E,SI1,61.4,58.0,4760.7300000000005,5.77,5.73,3.53,3967.605633802817,1
0.9,Ideal,J,VS2,62.8,55.0,4760.7300000000005,6.2,6.16,3.88,3130.0,1
0.71,Good,E,SI1,62.8,64.0,4760.7300000000005,5.6,5.54,3.5,3967.605633802817,1
0.7,Premium,E,VS2,62.4,61.0,4762.42,5.66,5.63,3.52,4025.714285714286,1
0.7,Premium,E,VS2,59.3,60.0,4762.42,5.78,5.73,3.41,4025.714285714286,1
0.7,Premium,E,VS2,63.0,60.0,4762.42,5.64,5.6,3.54,4025.714285714286,1
1.0,Premium,H,I1,61.3,60.0,4762.42,6.43,6.39,3.93,2818.0,1
0.86,Premium,F,SI2,59.3,62.0,4762.42,6.36,6.22,3.73,3276.7441860465115,1
0.8,Ideal,H,SI1,61.0,57.0,4762.42,6.07,6.0,3.68,3522.5,1
0.7,Ideal,E,VS1,62.9,57.0,4762.42,5.66,5.61,3.54,4025.714285714286,1
0.7,Premium,E,VS1,59.6,57.0,4762.42,5.91,5.83,3.5,4025.714285714286,1
0.7,Premium,F,VS2,61.8,60.0,4762.42,5.69,5.64,3.5,4025.714285714286,1
0.7,Premium,E,VS1,62.7,57.0,4762.42,5.68,5.64,3.55,4025.714285714286,1
1.0,Fair,H,SI2,65.3,62.0,4762.42,6.34,6.12,4.08,2818.0,1
0.72,Very Good,G,VS1,63.8,58.0,4764.110000000001,5.64,5.68,3.61,3915.277777777778,1
0.72,Ideal,H,VS1,62.3,56.0,4764.110000000001,5.73,5.77,3.58,3915.277777777778,1
0.7,Good,F,VS1,59.7,63.0,4764.110000000001,5.76,5.79,3.45,4027.1428571428573,1
0.86,Good,F,SI2,64.3,60.0,4764.110000000001,5.97,5.95,3.83,3277.906976744186,1
0.71,Ideal,G,VS1,62.9,58.0,4765.8,5.66,5.69,3.57,3971.8309859154933,1
0.75,Ideal,E,SI1,62.0,57.0,4767.490000000001,5.8,5.78,3.59,3761.3333333333335,1
0.73,Premium,E,VS2,61.6,59.0,4767.490000000001,5.77,5.73,3.54,3864.3835616438355,1
0.53,Ideal,E,VVS1,61.9,55.0,4767.490000000001,5.2,5.21,3.22,5322.641509433962,1
0.73,Premium,E,SI1,61.3,58.0,4767.490000000001,5.83,5.76,3.55,3864.3835616438355,1
0.73,Good,E,SI1,63.6,57.0,4767.490000000001,5.72,5.7,3.63,3864.3835616438355,1
0.73,Premium,E,SI1,59.6,61.0,4767.490000000001,5.92,5.85,3.51,3864.3835616438355,1
0.73,Premium,E,SI1,62.2,59.0,4767.490000000001,5.77,5.68,3.56,3864.3835616438355,1
0.73,Premium,D,SI1,61.7,55.0,4767.490000000001,5.84,5.82,3.6,3864.3835616438355,1
0.73,Very Good,E,SI1,63.2,58.0,4767.490000000001,5.76,5.7,3.62,3864.3835616438355,1
0.7,Premium,E,VS1,60.8,60.0,4769.18,5.74,5.71,3.48,4031.4285714285716,1
0.72,Premium,E,VS2,60.3,59.0,4769.18,5.84,5.8,3.51,3919.444444444445,1
0.72,Premium,E,VS2,60.9,60.0,4769.18,5.8,5.76,3.52,3919.444444444445,1
0.72,Premium,E,VS2,62.4,59.0,4769.18,5.77,5.7,3.58,3919.444444444445,1
0.7,Premium,E,VS2,60.2,60.0,4769.18,5.73,5.7,3.44,4031.4285714285716,1
0.6,Ideal,F,VVS2,62.0,55.0,4769.18,5.37,5.4,3.34,4703.333333333334,1
0.74,Ideal,I,VVS1,60.8,57.0,4769.18,5.85,5.89,3.57,3813.5135135135138,1
0.73,Ideal,F,SI1,62.1,55.0,4769.18,5.75,5.78,3.58,3865.753424657534,1
0.71,Premium,D,SI1,62.7,60.0,4769.18,5.71,5.67,3.57,3974.647887323944,1
0.71,Premium,D,SI1,61.3,58.0,4769.18,5.75,5.73,3.52,3974.647887323944,1
0.7,Premium,D,SI1,60.2,60.0,4769.18,5.82,5.75,3.48,4031.4285714285716,1
0.7,Ideal,D,SI1,60.7,56.0,4769.18,5.75,5.72,3.48,4031.4285714285716,1
0.9,Good,J,VS2,64.0,61.0,4769.18,6.04,6.03,3.86,3135.5555555555557,1
0.71,Ideal,D,SI1,60.2,56.0,4769.18,5.86,5.83,3.52,3974.647887323944,1
0.7,Premium,E,VS2,61.5,59.0,4769.18,5.73,5.68,3.51,4031.4285714285716,1
0.7,Premium,E,VS2,62.6,56.0,4769.18,5.71,5.66,3.56,4031.4285714285716,1
0.7,Ideal,D,SI1,59.7,58.0,4769.18,5.82,5.77,3.46,4031.4285714285716,1
0.7,Good,E,SI1,61.4,64.0,4769.18,5.71,5.66,3.49,4031.4285714285716,1
0.7,Ideal,D,SI1,62.5,57.0,4769.18,5.62,5.59,3.51,4031.4285714285716,1
0.7,Ideal,D,SI1,61.8,56.0,4769.18,5.73,5.63,3.51,4031.4285714285716,1
0.7,Premium,E,VS2,60.7,62.0,4769.18,5.72,5.68,3.46,4031.4285714285716,1
0.7,Premium,F,VS2,60.6,58.0,4769.18,5.8,5.72,3.49,4031.4285714285716,1
0.7,Ideal,D,SI1,61.4,54.0,4769.18,5.75,5.71,3.52,4031.4285714285716,1
0.79,Very Good,D,SI2,62.8,59.0,4770.87,5.86,5.9,3.69,3573.417721518987,1
0.9,Good,I,SI1,63.8,57.0,4770.87,6.06,6.13,3.89,3136.6666666666665,1
0.71,Premium,E,VS2,62.3,58.0,4770.87,5.71,5.66,3.54,3976.056338028169,1
0.61,Ideal,E,VVS2,61.3,54.0,4770.87,5.51,5.59,3.4,4627.868852459016,1
0.9,Fair,H,SI2,65.8,54.0,4770.87,6.05,5.98,3.96,3136.6666666666665,1
0.71,Ideal,E,SI1,60.5,56.0,4770.87,5.77,5.73,3.47,3976.056338028169,1
0.71,Premium,D,VS2,61.2,59.0,4772.56,5.74,5.69,3.5,3977.4647887323945,1
0.77,Ideal,I,VVS2,62.1,57.0,4772.56,5.84,5.86,3.63,3667.5324675324673,1
0.74,Good,E,VS1,63.1,58.0,4772.56,5.73,5.75,3.62,3816.2162162162163,1
0.82,Ideal,F,SI2,62.4,54.0,4772.56,6.02,5.97,3.74,3443.9024390243903,1
0.82,Premium,E,SI2,60.8,60.0,4772.56,6.05,6.03,3.67,3443.9024390243903,1
0.71,Premium,G,VS1,62.2,59.0,4774.25,5.73,5.66,3.54,3978.8732394366198,1
0.83,Premium,H,SI1,60.0,59.0,4774.25,6.08,6.05,3.64,3403.6144578313256,1
0.73,Very Good,G,VS1,62.0,57.0,4774.25,5.75,5.8,3.58,3869.8630136986303,1
0.83,Premium,H,SI1,62.5,59.0,4774.25,6.02,5.95,3.74,3403.6144578313256,1
1.17,Premium,J,I1,60.2,61.0,4774.25,6.9,6.83,4.13,2414.5299145299145,1
0.91,Fair,H,SI2,61.3,67.0,4774.25,6.24,6.19,3.81,3104.395604395604,1
0.73,Premium,E,VS1,62.6,60.0,4775.9400000000005,5.75,5.68,3.58,3871.232876712329,1
0.7,Good,E,VS1,57.2,59.0,4775.9400000000005,5.94,5.88,3.38,4037.1428571428573,1
0.9,Premium,I,SI2,62.2,59.0,4775.9400000000005,6.11,6.07,3.79,3140.0,1
0.7,Premium,E,VS1,62.2,58.0,4775.9400000000005,5.66,5.6,3.5,4037.1428571428573,1
0.7,Very Good,D,VS2,63.3,56.0,4775.9400000000005,5.6,5.58,3.54,4037.1428571428573,1
0.7,Premium,E,VS1,59.4,61.0,4775.9400000000005,5.78,5.74,3.42,4037.1428571428573,1
0.9,Very Good,I,SI2,63.5,56.0,4775.9400000000005,6.17,6.07,3.88,3140.0,1
0.78,Premium,F,SI1,60.8,60.0,4775.9400000000005,5.97,5.94,3.62,3623.076923076923,1
0.96,Ideal,F,I1,60.7,55.0,4775.9400000000005,6.41,6.37,3.88,2943.75,1
0.7,Very Good,D,SI1,62.3,59.0,4777.63,5.67,5.7,3.54,4038.571428571429,1
0.72,Good,D,VS2,64.0,54.0,4777.63,5.68,5.7,3.64,3926.388888888889,1
0.79,Premium,H,VVS2,62.6,58.0,4777.63,5.96,5.9,3.71,3578.481012658228,1
0.7,Ideal,H,VVS1,61.6,57.0,4777.63,5.69,5.74,3.52,4038.571428571429,1
0.7,Ideal,H,VVS1,62.3,55.0,4777.63,5.66,5.7,3.54,4038.571428571429,1
0.7,Ideal,D,SI2,60.6,57.0,4779.320000000001,5.74,5.77,3.49,4040.0000000000005,1
1.01,Premium,H,SI2,61.6,61.0,4779.320000000001,6.39,6.31,3.91,2800.0,1
0.72,Premium,F,VS1,62.2,58.0,4781.01,5.75,5.7,3.56,3929.166666666667,1
0.8,Good,E,SI2,63.7,54.0,4781.01,5.91,5.87,3.75,3536.25,1
0.59,Ideal,E,VVS1,62.0,56.0,4781.01,5.36,5.38,3.33,4794.9152542372885,1
0.72,Ideal,F,VS1,61.7,57.0,4781.01,5.77,5.74,3.55,3929.166666666667,1
0.75,Premium,E,SI2,61.9,57.0,4781.01,5.88,5.82,3.62,3772.0,1
0.8,Premium,E,SI2,60.2,57.0,4781.01,6.05,6.01,3.63,3536.25,1
